央视频道,#genre#
祁隆《一万个对不起》经典车载DJ版加动感美女舞蹈背景 全新感受,https://vd3.bdstatic.com/mda-kddt2qm3f0s7ns7w/v1-cae/sc/mda-kddt2qm3f0s7ns7w.mp4
龙梅子老猫《孤独寂寞黑》车载伤感DJ版加美女舞蹈背景 太好听了,https://vd2.bdstatic.com/mda-kddxs9kez90k1vrq/sc/mda-kddxs9kez90k1vrq.mp4
冷漠经典《看透爱情看透你》伤感车载DJ加炫舞背景 全新视觉享受,https://vd2.bdstatic.com/mda-kddu0jtfzx8zc1qm/sc/mda-kddu0jtfzx8zc1qm.mp4
孙艺琪《爱的路上千万里》车载DJ舞曲版加美女炫舞背景 百听不厌,https://vd2.bdstatic.com/mda-kdcyp07vjg2hmbcg/v1-cae/sc/mda-kdcyp07vjg2hmbcg.mp4
崔伟立《对面的小姐姐》车载DJ广场舞版加美女炫舞背景 全新感受,https://vd2.bdstatic.com/mda-kdcwdt6s8advft60/v1-cae/sc/mda-kdcwdt6s8advft60.mp4
东方晴儿《格局》车载DJ舞曲版加劲爆美女舞蹈背景随着音乐嗨起来,https://vd3.bdstatic.com/mda-kdceuxvmmzampqb3/sc/mda-kdceuxvmmzampqb3.mp4
胡蜜丹《鸟儿对花说》车载DJ广场舞版 声音甜美加美女劲舞更好听,https://vd4.bdstatic.com/mda-kdctsizrjj6x2nuw/sc/mda-kdctsizrjj6x2nuw.mp4
龙梅子老猫《都说》车载DJ何鹏版加车模炫舞背景 忍不住单曲循环,https://vd4.bdstatic.com/mda-kdbcxut1damz63eq/sc/mda-kdbcxut1damz63eq.mp4
崔伟立《喝醉的鱼》伤感车载DJ美女舞蹈背景 新视听新感觉！,https://vd3.bdstatic.com/mda-kdbq0y2qdqcctc12/sc/mda-kdbq0y2qdqcctc12.mp4
任妙音一曲《情陷》车载DJ版歌声醉人+动感舞蹈 真是太好听了,https://vd4.bdstatic.com/mda-kdbs7siru59prj6g/v1-cae/sc/mda-kdbs7siru59prj6g.mp4
张鑫雨《爱到流泪谁的罪》伤感车载DJ情歌美女背景 越看越爱看！,https://vd2.bdstatic.com/mda-kdbf8s42kp29qcsm/sc/mda-kdbf8s42kp29qcsm.mp4
祁隆《醉相思》车载DJ舞曲版加美女劲爆舞蹈视频 一起嗨起来！,https://vd3.bdstatic.com/mda-kdbiux4mc3f01d6h/sc/mda-kdbiux4mc3f01d6h.mp4
杭娇一曲《听心》车载DJ舞曲版+美女舞蹈视频全 百看不厌,https://vd3.bdstatic.com/mda-kdar82ddvzxkwxig/sc/mda-kdar82ddvzxkwxig.mp4
大欢《多年以后》车载伤感DJ舞曲加美女视频背景 全新视觉感受！,https://vd3.bdstatic.com/mda-kd8kcqjpbu1mq7eh/sc/mda-kd8kcqjpbu1mq7eh.mp4
崔伟立孙艺琪的情歌《爱的不容易》车载DJ美女舞蹈视频版 很好听,https://vd2.bdstatic.com/mda-kdak5e9r4527zysk/v1-cae/sc/mda-kdak5e9r4527zysk.mp4
关剑一曲《我等我盼我想我念》车载动感DJ舞曲版 动感十足很好听,https://vd2.bdstatic.com/mda-kdanpg4d3gtw4x3v/sc/mda-kdanpg4d3gtw4x3v.mp4
祁隆《唱着情歌流着泪》DJ广场舞版 好歌加美女炫舞视频百看不厌,https://vd2.bdstatic.com/mda-kday5ig2x0nc9xvm/sc/mda-kday5ig2x0nc9xvm.mp4
张冬玲《朋友醉一场》车载动感DJ版豪爽好听 音视频全新感受！,https://vd2.bdstatic.com/mda-kdaic2i95z0yiput/sc/mda-kdaic2i95z0yiput.mp4
王琪一曲《送亲》车载DJ伤感舞曲版 感人至深太好听了！,https://vd4.bdstatic.com/mda-kdadw9df11mwm7ne/sc/mda-kdadw9df11mwm7ne.mp4
郭力一曲《爱情醉醉醉》车载DJ舞曲版 好听到让人心醉！,https://vd2.bdstatic.com/mda-kdacrp4g8azn5j2f/sc/mda-kdacrp4g8azn5j2f.mp4
秋裤大叔《一晃就老了》车载DJ动感版 歌词现实经典太好听了！,https://vd3.bdstatic.com/mda-kd9xef07umb9bjpj/sc/mda-kd9xef07umb9bjpj.mp4
苏谭谭的烟嗓音道出《这扯淡的人生》车载DJ版 真是太好听了！,https://vd4.bdstatic.com/mda-kd9w39mwqk2sbmx2/sc/mda-kd9w39mwqk2sbmx2.mp4
祁隆经典《又见山里红》车载DJ版深情动感快节奏 随着音乐嗨起来,https://vd3.bdstatic.com/mda-kd9hakujcwxktfn1/v1-cae/sc/mda-kd9hakujcwxktfn1.mp4
祁隆梅朵《永远的等你》车载DJ版 伤感动情快来一起来听听吧,https://vd2.bdstatic.com/mda-kd9dwmyj0utbkk68/sc/mda-kd9dwmyj0utbkk68.mp4
马丫一曲《东北的冬东北的情》DJ动感唱出了东北人的豪爽 好听！,https://vd3.bdstatic.com/mda-kd8rmtiv7nsf5guh/sc/mda-kd8rmtiv7nsf5guh.mp4
龙梅子杨海彪《寂寞的人伤心的歌》DJ广场舞版 伤感情歌让人心醉,https://vd4.bdstatic.com/mda-kd8pqyjrad3xhivf/v1-cae/sc/mda-kd8pqyjrad3xhivf.mp4
祁隆《等你等了那么久》车载DJ版动感十足 还是这个版本好听！,https://vd2.bdstatic.com/mda-kd8x7qg9riunmh0p/sc/mda-kd8x7qg9riunmh0p.mp4
乌兰托娅的《花桥流水》情歌甜蜜更好听 让人心醉！,https://vd4.bdstatic.com/mda-kd8jg96kj3tmhfb2/sc/mda-kd8jg96kj3tmhfb2.mp4
周杰伦一曲《青花瓷》原汁原味+古典青花瓷歌词字幕太唯美了！,https://vd3.bdstatic.com/mda-kd8fi53p455vngqm/v1-cae/sc/mda-kd8fi53p455vngqm.mp4
祁隆一曲《想着你亲爱的》DJ伦巴舞曲版 不一样的视听享受哦！,https://vd4.bdstatic.com/mda-kd8ccec0mfuab9ki/v1-cae/sc/mda-kd8ccec0mfuab9ki.mp4
刀郎一曲《西海情歌》沧桑伤感翻唱者没法比 太好听了！,https://vd3.bdstatic.com/mda-kd7y51kkkwn38z2u/sc/mda-kd7y51kkkwn38z2u.mp4
乌兰图雅一曲《站在草原望北京》DJ版原汁原味 太好听了！,https://vd3.bdstatic.com/mda-kd7yb05ctwbagsvs/v1-cae/sc/mda-kd7yb05ctwbagsvs.mp4
高安 黑鸭子一曲《红尘情歌》唱得太好了 百听不厌,https://vd4.bdstatic.com/mda-kd7ibrz4dixp9cyx/v1-cae/sc/mda-kd7ibrz4dixp9cyx.mp4
阿宝 张冬玲情歌对唱《花开的时候来看我》真好听,https://vd3.bdstatic.com/mda-kd7evzsiznn1jk6u/v1-cae/sc/mda-kd7evzsiznn1jk6u.mp4
祁隆一曲《想着你的好》DJ版动感节奏 越听越爱听,https://vd2.bdstatic.com/mda-kd7bc5j17uktfss3/v1-cae/sc/mda-kd7bc5j17uktfss3.mp4
莫斯满 老猫一曲《野花香》动感DJ版跟着节奏跳起来,https://vd2.bdstatic.com/mda-kd79gi9mc3u66ti5/sc/mda-kd79gi9mc3u66ti5.mp4
崔伟立一曲《情火》超炫动感DJ版 嗨起来,https://vd3.bdstatic.com/mda-kd79g5gw43m4jc79/sc/mda-kd79g5gw43m4jc79.mp4
阿冗一曲《你的答案》DJ版一下子火爆网络,https://vd4.bdstatic.com/mda-kd6ffjxs3905ahma/sc/mda-kd6ffjxs3905ahma.mp4
祁隆 乐凡情歌对唱《爱的世界只有你》真是太好听了,https://vd4.bdstatic.com/mda-kd6dzuc3qppmdqsd/v1-cae/sc/mda-kd6dzuc3qppmdqsd.mp4
张北北一首《拥抱你离去》DJ版红遍网络超好听,https://vd4.bdstatic.com/mda-kd6cfwjdr59w8jha/sc/mda-kd6cfwjdr59w8jha.mp4
情歌对唱：龙梅子 冷漠《唱一首情歌》DJ版 太好听了,https://vd2.bdstatic.com/mda-kd6aqpt4vaaqs3dv/v1-cae/sc/mda-kd6aqpt4vaaqs3dv.mp4
关剑一曲《江湖酒》豪爽火爆全网络DJ版 动感十足啊,https://vd4.bdstatic.com/mda-kd5xci8ivswjaqfd/sc/mda-kd5xci8ivswjaqfd.mp4
一曲动感DJ《酒醉的蝴蝶》红遍整个网络 太好听了！,https://vd3.bdstatic.com/mda-kd5t9mx71tg27nff/v1-cae/sc/mda-kd5t9mx71tg27nff.mp4
超好听：大星《你是我的人》动感DJ版,https://vd3.bdstatic.com/mda-kd5rxwe3fzesjnbe/sc/mda-kd5rxwe3fzesjnbe.mp4
超好听：车载DJ《伤不起》极限动感 百听不厌,https://vd2.bdstatic.com/mda-kd5eaac80bqiu6v7/sc/mda-kd5eaac80bqiu6v7.mp4
车载DJ《谁》超动感 百听不厌,https://vd3.bdstatic.com/mda-kd4xjhcc5cc1zm61/sc/mda-kd4xjhcc5cc1zm61.mp4
4K车载酒吧夜店DJ舞曲海来阿木《烟雨人间》让您耳目一新！,https://vd2.bdstatic.com/mda-pf94tq5vrz7r6rpm/720p/h264/1686367745032557365/mda-pf94tq5vrz7r6rpm.mp4
4K超清车载DJ舞曲豆包《太想念》加美女炫舞 随着音乐一起嗨,https://vd4.bdstatic.com/mda-pf656gif0w0kv9de/720p/h264/1686109335850091322/mda-pf656gif0w0kv9de.mp4
4K车载夜店DJ舞曲海来阿木《五十年以后》百听不厌 好听到醉！,https://vd4.bdstatic.com/mda-pf0k38akdyrz6z41/uhd/cae_h264/1685999279438403496/mda-pf0k38akdyrz6z41.mp4
4K车载夜店DJ小鱼儿舞曲《夜夜夜漫长》加美女炫舞 这首歌太火了,https://vd4.bdstatic.com/mda-pf03zkecwjrmuzeu/uhd/cae_h264/1685621731975018371/mda-pf03zkecwjrmuzeu.mp4

流行音乐,#genre#
杨丽珍_虚情的爱,https://vd2.bdstatic.com/mda-mi1dd05gmhwejdwn/sc/cae_h264/1630576203346678103/mda-mi1dd05gmhwejdwn.mp4
杨丽珍_情为何物,https://vd2.bdstatic.com/mda-nk3am8nwdgqfy6nh/sc/cae_h264/1667555203921394810/mda-nk3am8nwdgqfy6nh.mp4
杨丽珍_想念你,https://vd2.bdstatic.com/mda-iggwqt9cezpyirjn/sc/mda-iggwqt9cezpyirjn.mp4
梦里水乡,https://vd4.bdstatic.com/mda-mcc5ichr42qg4r1p/720p/h264_cae/1620799161082799399/mda-mcc5ichr42qg4r1p.mp4
酒梦,https://vd4.bdstatic.com/mda-jjbj71ymtth36pvu/sc/mda-jjbj71ymtth36pvu.mp4
月老掉线,https://vd3.bdstatic.com/mda-ndd3ta6xy3x4ybtf/720p/h264_delogo/1649904116948342384/mda-ndd3ta6xy3x4ybtf.mp4
晚风心里吹,https://vd2.bdstatic.com/mda-ndpg29kxui1g1xrj/sc/cae_h264_delogo/1650799724379445533/mda-ndpg29kxui1g1xrj.mp4
九十九步退一步,https://vd2.bdstatic.com/mda-nbk88c8b5d4vsf2m/sc/cae_h264_delogo/1645443281073338534/mda-nbk88c8b5d4vsf2m.mp4
好多倩_夜夜夜漫长,https://vd4.bdstatic.com/mda-mcm1j9nnz5xxyhar/720p/h264_cae/1621016873537262108/mda-mcm1j9nnz5xxyhar.mp4
张杰-星星,https://vd3.bdstatic.com/mda-mcf4jracp0aq1b64/sc/cae_h264/1615836158/mda-mcf4jracp0aq1b64.mp4
小虎队-星星的约会,https://vd2.bdstatic.com/mda-kc3gqfxzi4zgfr2w/sc/mda-kc3gqfxzi4zgfr2w.mp4
陈元汐-桃花笑,https://vd2.bdstatic.com/mda-nbg4cz1tc501zby3/sc/cae_h264_delogo/1645068400771569995/mda-nbg4cz1tc501zby3.mp4
想你的时候问月亮,https://vdse.bdstatic.com//ec33a3aaab2aafb34d5816962f2a5ae5.mp4
刀郎-守候在凌晨两点的伤心秀吧,https://vd3.bdstatic.com/mda-ierq2z9f1exw934e/logo/hd/mda-ierq2z9f1exw934e.mp4
刀郎-手心里的温柔,https://vd4.bdstatic.com/mda-kj18fhzhecfm9trb/hd/mda-kj18fhzhecfm9trb.mp4
杨紫琼_爱似流星,https://vd4.bdstatic.com/mda-nei02hdtnd2c88ci/sc/cae_h264/1652920810425683641/mda-nei02hdtnd2c88ci.mp4
沉默是金,https://vd3.bdstatic.com/mda-mh05cp7e5775a9z2/sc/cae_h264/1627790223084175256/mda-mh05cp7e5775a9z2.mp4
伤心的酒吧,https://vd2.bdstatic.com/mda-mhtaxwen3yutpdku/sc/cae_h264/1630136866503133016/mda-mhtaxwen3yutpdku.mp4
韩磊和模仿者演唱《等待》,https://vd4.bdstatic.com/mda-kecnpbu2bmvydajf/v1-cae/sc/mda-kecnpbu2bmvydajf.mp4
西海情歌,https://vd2.bdstatic.com/mda-jf9c1fkgucw29pg8/sc/mda-jf9c1fkgucw29pg8.mp4
暗里着迷-亮声,https://vd2.bdstatic.com/mda-nj0ahm6t2ib5n2jy/720p/h264/1664610158927030550/mda-nj0ahm6t2ib5n2jy.mp4
故乡的原风景,https://vd2.bdstatic.com/mda-kc4eh79vqhm2gyxh/sc/mda-kc4eh79vqhm2gyxh.mp4
爱于错误年代,https://vd3.bdstatic.com/mda-na34r9kddk8sh6q4/sc/cae_h264_nowatermark/1641283723626864526/mda-na34r9kddk8sh6q4.mp4
温奕心一路生花,https://vd2.bdstatic.com/mda-nadm5jqnuteatw2u/sc/cae_h264_delogo/1642172623674683427/mda-nadm5jqnuteatw2u.mp4
大风吹,http://vdown2.kuwo.cn/resource//t5/0/eTNBMFltlx07LI3bUVOg01041201VIsY0E010.mp4
远走高飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn-zL9QUo4L7HJQ.mp4
阿衣莫,https://vd2.bdstatic.com/mda-nis932cn7f8ntim1/sc/cae_h264/1664260774395416615/mda-nis932cn7f8ntim1.mp4
孤勇者,https://vd2.bdstatic.com/mda-mmkfweauph7ju2rr/sc/cae_h264_delogo/1643229088196056141/mda-mmkfweauph7ju2rr.mp4
阿梨粤,https://vd3.bdstatic.com/mda-nee8sphdiyar5qfc/sc/cae_h264/1652595644034518917/mda-nee8sphdiyar5qfc.mp4
只要你还需要我,https://vd2.bdstatic.com/mda-ndi3uvmd0qrjvgps/sc/cae_h264_delogo/1650337256524390613/mda-ndi3uvmd0qrjvgps.mp4
酒醉的蝴蝶,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjvvL9QUo3cjNuQY.mp4
魔法城堡,https://vd4.bdstatic.com/mda-kfdg3qrczaz60xfk/hd/mda-kfdg3qrczaz60xfk.mp4
大鱼,https://vd2.bdstatic.com/mda-jj0mrjgwdibh8dy1/sc/mda-jj0mrjgwdibh8dy1.mp4
情火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwfvL9QUoyKDRhQI.mp4
别知己,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9sG2-AUo4MTLmAQ.mp4
男儿当自强_沧海一声笑_大号叫中华,https://vd4.bdstatic.com/mda-mhkzea71i47c4f8c/hd/cae_h264/1629590157506676896/mda-mhkzea71i47c4f8c.mp4
Beyond_海阔天空,https://vd2.bdstatic.com/mda-jccg84gp61a7n0ms/sc/mda-jccg84gp61a7n0ms.mp4
缘分一道桥,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw4vG4gUozNe3-QM.mp4
阿国哥_暂别离,https://vd2.bdstatic.com/mda-na0gq1qdvtc7dn21/sc/cae_h264/1641053414585020942/mda-na0gq1qdvtc7dn21.mp4
不一样的美,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmfvL9QUolKvHtQE.mp4
大田后生仔_丫蛋蛋,https://vd2.bdstatic.com/mda-jk0s5kte1btis2ez/sc/mda-jk0s5kte1btis2ez.mp4
成都,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4
狂狼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4
野花香,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3oaO9wUo4J6WwQU.mp4
韩磊潘倩倩_在此刻,https://vd2.bdstatic.com/mda-nh43mda8tmubba9y/sc/cae_h264/1659667051064931148/mda-nh43mda8tmubba9y.mp4
老猫-都说,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghPbQ7AUohPLwrAM.mp4
拥抱着你离去,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bGM5gUo_NXfoAI.mp4
沙漠骆驼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjbGM5gUon8K7eQ.mp4
在唱等你那么久,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg68u04wUoqKv6igY.mp4
藕断丝连,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-PE4gUogNfRyAM.mp4
歌在飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl4XG4gUo2IDXsAM.mp4
火火的爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzsXE4gUorZf38wc.mp4
爱火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_8PE4gUo5KSp4gU.mp4
闯天涯,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsZ-V4gUo8dCz8wE.mp4
火红的萨日朗,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnaLV4gUop5aBpQY.mp4
张依微-世界这么大还是遇见你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvs__hAYouuSSNQ.mp4
张依微-我不说你不知道,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx8__hAYoptOcCg.mp4
梦然-少年,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAglsK2-AUovNyIkQQ.mp4
张韶涵-有形的翅膀,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9bOY_AUomICzGg.mp4
南宫嘉骏姜玉阳-回忆总想哭,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmtjx9wUowNDlwgU.mp4
芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
陈瑞-一生的等待,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583215&response=res&format=mp4&type=convert_url
张碧晨/杨宗纬-凉凉,https://vdse.bdstatic.com//56bc61cb4f9d080708a7e74647a1c2b2.mp4
李袁杰/醉千年,http://vd3.bdstatic.com/mda-ihai9qt3yny3sx53/hd/mda-ihai9qt3yny3sx53.mp4做你的雪莲.艾歌,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5fnU4gUopoTv_Qc.mp4
最亲爱的你,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglpvV4gUo0pn7iAQ.mp4
最美的情缘—魏新雨,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkd3x9wUojKzHsgc.mp4
庄心妍_一万个舍不得,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjqm04gUo4PH90wM.mp4
真心.庄心妍,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkpjx5gUoiPqX3gc.mp4
张学友_一千个伤心的理由,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg74qw4gUo0ZG70AM.mp4
在春天里想你,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-JfV4gUol9ea6QM.mp4
云朵_我的楼兰,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg88K74gUohZWCnwQ.mp4
云朵_天上的云儿,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnO_a4gUoiNWDoAc.mp4
拥抱你离去.张北北,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bGM5gUo_NXfoAI.mp4
一曲相思.门丽龙飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4oDG4gUo69_8zAQ.mp4
叶倩文-我的爱对你说,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/7xXG24i7EbZtCTOtSnh%40%40sd.m3u8
怀旧合集,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
经典合集,http://vodcdn.video.taobao.com/oss/ali-video/fe68ff471420aaefcb3a7f4f413ad3f4/video.m3u8
经典合集2,http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8
怀旧音乐,http://vodcdn.video.taobao.com/oss/ali-video/84722d96b62883dafdcc154afbf0bb03/video.m3u8
新年大吉(群星）,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgksy04wUo17eY6Qc.mp4
香水有毒_桂莹莹,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg99vx9wUoxorauAE.mp4
陷阱,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgh7GM5gUowOmHhwM.mp4
下一站天后,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgueWa4gUo_-2vowI.mp4
乌兰托娅_新套马杆,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8cam4gUosMuzpQY.mp4
乌兰图雅.站在草原望北京,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp6PA4gUo_LGSwQQ.mp4
乌兰图雅.辣辣的情歌,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsaTA4gUohOr5ngc.mp4冷漠-谁都不要说分手,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_12975393&response=res&format=mp4&type=convert_url
冷漠-你把爱情给了谁,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1210771&response=res&format=mp4&type=convert_url
冷漠-我是否也在你心中,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_4378249&response=res&format=mp4&type=convert_url
我在红尘中遇见你.冷漠张冬玲,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg88vE4gUo0NP7CA.mp4
我爱你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4sGv5wUo5bvaxwM.mp4
王蓉.坏姐姐,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkPu-4gUohMyExQM.mp4
晚秋_欧俪雯,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzcC2-AUotvbcwAI.mp4
太想念,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwpai5wUo8ODKhQE.mp4
十八姑娘一朵花.钟小冰,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzL_v5wUowL3FvAM.mp4
沙漠骆驼,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjbGM5gUon8K7eQ.mp4
三月里的小雨_依林,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp-zD-wUoqqKj2wY.mp4
如果云知道,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAggpvX4gUo7e7N8QI.mp4
容中尔甲旺姆_天籁之爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7rm64gUo4IeMmgQ.mp
情路弯弯,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1tXE4gUonLmU1wI.mp4
情歌继续上,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsdfE4gUo0OGA5wI.mp4
情歌继续唱.龙梅子冷漠,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsdfE4gUo0OGA5wI.mp4
桥边姑娘_刘燕燕,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4b_2-AUo7pfgrgc.mp4
迫不及待,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg75_b4gUogP7C2QY.mp4
藕断丝连.陈瑞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-PE4gUogNfRyAM.mp4
你会爱我到什么时候.陶钰玉,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAglNvE4gUou_L0jAc.mp4
你不来我不老,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLzE4gUoxaHkBg.mp4
门丽_美美哒,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4cm74gUo4OSj9gU.mp4
梅花三弄,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg18Cv5wUoy_y7mQE.mp4
没有你陪伴我真的好孤单.冷漠,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjdHE4gUogP7YjwI.mp4
龙梅子_一段情歌一段伤,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-f6c4gUo8JjbvQY.mp4
龙梅子_心要痛到什么时候,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0P6c4gUogMuVmwQ.mp4
龙梅子_我说亲爱的,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0P2c4gUo79D9-gU.mp4
龙梅子_泪满天,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgovqc4gUokNPR8QU.mp4
龙梅子_当爱离别时,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyfmc4gUooLyJ2Ac.mp4
龙猫组合_爱情专属权,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg49ia4gUolMGllwI.mp4
泪满天,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgotjE4gUo8Jvi8Ac.mp4
狂狼,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4
酒醉的蝴蝶—崔立伟孙艺琪,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjvvL9QUo3cjNuQY.mp4
金莎_星月神话,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_Nea4gUowJ6I4gQ.mp4
今生的唯一.安东阳东方红艳,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr_7E4gUoxPucjAQ.mp4
火火的爱.蓝琪儿,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzsXE4gUorZf38wc.mp4
回忆的沙漏_邓紫棋,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqZWi5wUoyvnEDQ.mp4
红尘有缘.安东阳慕容晓晓,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9u7E4gUokJWWxQE.mp4
后来,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9_qv4gUo4vCgPQ.mp4
兄弟难当,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg97nE4gUooPX7tQU.mp4
水云涧,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvLrE4gUon5qCgAU.mp4
套马杆,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLvE4gUo8NTRJA.mp4
草原情哥哥,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg26rA4gUou4uf7AU.mp4
没火辣辣的情歌,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsaTA4gUohOr5ngc.mp4
柔柔的眼波柔柔的你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9dvx9wUowK2B3AY.mp4
一曲相思,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4oDG4gUo69_8zAQ.mp4
死心塌地去爱你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwtjx9wUonPWg5QU.mp4
我们不一样,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4Nfx9wUojcTB7Qc.mp4
等到山花开,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggcOv5wUo4pShggc.mp4
美美哒,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4cm74gUo4OSj9gU.mp4
一曲相思,https://vdse.bdstatic.com//e547b08ce3afad200eec374f3c4ee450.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A00%3A56Z%2F-1%2Fhost
站着等你三千年,https://vdse.bdstatic.com//967f216dea39a6f3ccb44884a219f8ff.mp4
燕无歇,http://txmov2.a.yximgs.com/upic/2021/01/16/06/BMjAyMTAxMTYwNjU1MDBfMTU0MDc1NjUwOF80MjQ0MTcyNDAxMF8yXzM=_b_B3b8ab9d72d0b82c60425370678668244.mp4贴身侍卫,http://em.21dtv.com/songs/60110002.mkv
